,Side0_UniqueIds,Side1_UniqueIds,BreakID,ViewData.Status,predicted status,predicted action,predicted category,predicted comment,first_non_null_breakid_in_breakid_columns,ViewData.BreakID,ViewData.Task ID,ViewData.Source Combination Code,BusinessDate
1894,,149_4551294440_CACEIS,1859498526,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498526,1859498526,4551294440,-590882299,2021-05-17
1895,,29_4551294432_CACEIS,1859496720,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496720,1859496720,4551294440,-590882299,2021-05-17
1896,,29_4551294430_CACEIS,1859496040,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496040,1859496040,4551294440,-590882299,2021-05-17
1897,,29_4551294439_CACEIS,1859498184,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498184,1859498184,4551294440,-590882299,2021-05-17
1898,,149_4551294439_CACEIS,1859498163,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498163,1859498163,4551294440,-590882299,2021-05-17
1899,,149_4551294438_CACEIS,1859497572,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497572,1859497572,4551294440,-590882299,2021-05-17
1900,,149_4551294437_CACEIS,1859497234,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497234,1859497234,4551294440,-590882299,2021-05-17
1901,,149_4551294436_CACEIS,1859497088,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497088,1859497088,4551294440,-590882299,2021-05-17
1902,,149_4551294432_CACEIS,1859496547,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496547,1859496547,4551294440,-590882299,2021-05-17
1903,,149_4551294430_CACEIS,1859495784,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495784,1859495784,4551294440,-590882299,2021-05-17
1904,,246_4551294440_CACEIS,1859498527,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498527,1859498527,4551294440,-590882299,2021-05-17
1905,,246_4551294437_CACEIS,1859497218,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497218,1859497218,4551294440,-590882299,2021-05-17
1906,,246_4551294436_CACEIS,1859496995,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496995,1859496995,4551294440,-590882299,2021-05-17
1907,,246_4551294432_CACEIS,1859496542,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496542,1859496542,4551294440,-590882299,2021-05-17
1908,,293_4551294440_CACEIS,1859498528,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498528,1859498528,4551294440,-590882299,2021-05-17
1909,,246_4551294430_CACEIS,1859496080,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496080,1859496080,4551294440,-590882299,2021-05-17
1910,,246_4551294439_CACEIS,1859498082,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498082,1859498082,4551294440,-590882299,2021-05-17
1911,,293_4551294439_CACEIS,1859497922,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497922,1859497922,4551294440,-590882299,2021-05-17
1912,,246_4551294438_CACEIS,1859497726,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497726,1859497726,4551294440,-590882299,2021-05-17
1913,,293_4551294438_CACEIS,1859497816,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497816,1859497816,4551294440,-590882299,2021-05-17
1914,,293_4551294437_CACEIS,1859497222,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497222,1859497222,4551294440,-590882299,2021-05-17
1915,,293_4551294436_CACEIS,1859496904,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496904,1859496904,4551294440,-590882299,2021-05-17
1916,,293_4551294432_CACEIS,1859496684,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496684,1859496684,4551294440,-590882299,2021-05-17
1917,,293_4551294430_CACEIS,1859495973,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495973,1859495973,4551294440,-590882299,2021-05-17
1918,,268_4551294440_CACEIS,1859498529,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498529,1859498529,4551294440,-590882299,2021-05-17
1919,,268_4551294439_CACEIS,1859498069,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498069,1859498069,4551294440,-590882299,2021-05-17
1920,,268_4551294438_CACEIS,1859497584,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497584,1859497584,4551294440,-590882299,2021-05-17
1921,,268_4551294437_CACEIS,1859497457,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497457,1859497457,4551294440,-590882299,2021-05-17
1922,,268_4551294436_CACEIS,1859496897,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496897,1859496897,4551294440,-590882299,2021-05-17
1923,,268_4551294432_CACEIS,1859496492,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496492,1859496492,4551294440,-590882299,2021-05-17
1924,,268_4551294430_CACEIS,1859495913,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495913,1859495913,4551294440,-590882299,2021-05-17
1925,,132_4551294440_CACEIS,1859498531,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498531,1859498531,4551294440,-590882299,2021-05-17
1926,,112_4551294440_CACEIS,1859498530,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498530,1859498530,4551294440,-590882299,2021-05-17
1927,,132_4551294439_CACEIS,1859498070,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498070,1859498070,4551294440,-590882299,2021-05-17
1928,,132_4551294438_CACEIS,1859497578,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497578,1859497578,4551294440,-590882299,2021-05-17
1929,,132_4551294437_CACEIS,1859497391,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497391,1859497391,4551294440,-590882299,2021-05-17
1930,,112_4551294439_CACEIS,1859498196,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498196,1859498196,4551294440,-590882299,2021-05-17
1931,,132_4551294436_CACEIS,1859497063,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497063,1859497063,4551294440,-590882299,2021-05-17
1932,,112_4551294438_CACEIS,1859497809,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497809,1859497809,4551294440,-590882299,2021-05-17
1933,,132_4551294430_CACEIS,1859495994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495994,1859495994,4551294440,-590882299,2021-05-17
1934,,132_4551294432_CACEIS,1859496731,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496731,1859496731,4551294440,-590882299,2021-05-17
1935,,112_4551294437_CACEIS,1859497208,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497208,1859497208,4551294440,-590882299,2021-05-17
1936,,112_4551294436_CACEIS,1859496879,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496879,1859496879,4551294440,-590882299,2021-05-17
1937,,112_4551294432_CACEIS,1859496540,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496540,1859496540,4551294440,-590882299,2021-05-17
1938,,112_4551294430_CACEIS,1859496062,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496062,1859496062,4551294440,-590882299,2021-05-17
1939,,41_4551294440_CACEIS,1859498532,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498532,1859498532,4551294440,-590882299,2021-05-17
1940,,41_4551294439_CACEIS,1859497994,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497994,1859497994,4551294440,-590882299,2021-05-17
1941,,41_4551294438_CACEIS,1859497585,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497585,1859497585,4551294440,-590882299,2021-05-17
1942,,41_4551294437_CACEIS,1859497259,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497259,1859497259,4551294440,-590882299,2021-05-17
1943,,41_4551294436_CACEIS,1859496850,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496850,1859496850,4551294440,-590882299,2021-05-17
1944,,41_4551294432_CACEIS,1859496497,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496497,1859496497,4551294440,-590882299,2021-05-17
1945,,41_4551294430_CACEIS,1859495849,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495849,1859495849,4551294440,-590882299,2021-05-17
1946,,170_4551294440_CACEIS,1859498533,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498533,1859498533,4551294440,-590882299,2021-05-17
1947,,170_4551294439_CACEIS,1859498044,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498044,1859498044,4551294440,-590882299,2021-05-17
1948,,170_4551294438_CACEIS,1859497622,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497622,1859497622,4551294440,-590882299,2021-05-17
1949,,170_4551294437_CACEIS,1859497419,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497419,1859497419,4551294440,-590882299,2021-05-17
1950,,170_4551294436_CACEIS,1859497026,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497026,1859497026,4551294440,-590882299,2021-05-17
1951,,170_4551294432_CACEIS,1859496749,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496749,1859496749,4551294440,-590882299,2021-05-17
1952,,170_4551294430_CACEIS,1859495997,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495997,1859495997,4551294440,-590882299,2021-05-17
1953,,31_4551294440_CACEIS,1859498534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498534,1859498534,4551294440,-590882299,2021-05-17
1954,,31_4551294439_CACEIS,1859498192,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498192,1859498192,4551294440,-590882299,2021-05-17
1955,,31_4551294438_CACEIS,1859497793,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497793,1859497793,4551294440,-590882299,2021-05-17
1956,,31_4551294437_CACEIS,1859497448,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497448,1859497448,4551294440,-590882299,2021-05-17
1957,,31_4551294436_CACEIS,1859497093,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497093,1859497093,4551294440,-590882299,2021-05-17
1958,,31_4551294432_CACEIS,1859496728,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496728,1859496728,4551294440,-590882299,2021-05-17
1959,,31_4551294430_CACEIS,1859496048,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496048,1859496048,4551294440,-590882299,2021-05-17
1960,,229_4551294440_CACEIS,1859498535,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498535,1859498535,4551294440,-590882299,2021-05-17
1961,,229_4551294439_CACEIS,1859498073,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498073,1859498073,4551294440,-590882299,2021-05-17
1962,,229_4551294438_CACEIS,1859497738,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497738,1859497738,4551294440,-590882299,2021-05-17
1963,,229_4551294437_CACEIS,1859497226,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497226,1859497226,4551294440,-590882299,2021-05-17
1964,,229_4551294436_CACEIS,1859497002,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497002,1859497002,4551294440,-590882299,2021-05-17
1965,,229_4551294432_CACEIS,1859496534,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496534,1859496534,4551294440,-590882299,2021-05-17
1966,,229_4551294430_CACEIS,1859495790,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495790,1859495790,4551294440,-590882299,2021-05-17
1967,,288_4551294440_CACEIS,1859498536,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498536,1859498536,4551294440,-590882299,2021-05-17
1968,,288_4551294438_CACEIS,1859497748,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497748,1859497748,4551294440,-590882299,2021-05-17
1969,,288_4551294430_CACEIS,1859496044,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496044,1859496044,4551294440,-590882299,2021-05-17
1970,,288_4551294432_CACEIS,1859496573,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496573,1859496573,4551294440,-590882299,2021-05-17
1971,,288_4551294437_CACEIS,1859497492,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497492,1859497492,4551294440,-590882299,2021-05-17
1972,,288_4551294436_CACEIS,1859496984,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496984,1859496984,4551294440,-590882299,2021-05-17
1973,,288_4551294439_CACEIS,1859498133,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498133,1859498133,4551294440,-590882299,2021-05-17
1974,,283_4551294440_CACEIS,1859498540,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498540,1859498540,4551294440,-590882299,2021-05-17
1975,,127_4551294440_CACEIS,1859498539,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498539,1859498539,4551294440,-590882299,2021-05-17
1976,,324_4551294440_CACEIS,1859498537,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498537,1859498537,4551294440,-590882299,2021-05-17
1977,,121_4551294440_CACEIS,1859498538,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498538,1859498538,4551294440,-590882299,2021-05-17
1978,,324_4551294439_CACEIS,1859497932,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497932,1859497932,4551294440,-590882299,2021-05-17
1979,,127_4551294437_CACEIS,1859497198,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497198,1859497198,4551294440,-590882299,2021-05-17
1980,,283_4551294439_CACEIS,1859497915,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497915,1859497915,4551294440,-590882299,2021-05-17
1981,,324_4551294438_CACEIS,1859497823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497823,1859497823,4551294440,-590882299,2021-05-17
1982,,324_4551294437_CACEIS,1859497213,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497213,1859497213,4551294440,-590882299,2021-05-17
1983,,283_4551294438_CACEIS,1859497712,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497712,1859497712,4551294440,-590882299,2021-05-17
1984,,127_4551294436_CACEIS,1859496871,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496871,1859496871,4551294440,-590882299,2021-05-17
1985,,121_4551294439_CACEIS,1859498036,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498036,1859498036,4551294440,-590882299,2021-05-17
1986,,283_4551294437_CACEIS,1859497406,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497406,1859497406,4551294440,-590882299,2021-05-17
1987,,324_4551294436_CACEIS,1859496895,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496895,1859496895,4551294440,-590882299,2021-05-17
1988,,127_4551294432_CACEIS,1859496548,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496548,1859496548,4551294440,-590882299,2021-05-17
1989,,283_4551294436_CACEIS,1859496910,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496910,1859496910,4551294440,-590882299,2021-05-17
1990,,121_4551294438_CACEIS,1859497597,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497597,1859497597,4551294440,-590882299,2021-05-17
1991,,324_4551294432_CACEIS,1859496691,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496691,1859496691,4551294440,-590882299,2021-05-17
1992,,127_4551294430_CACEIS,1859496071,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496071,1859496071,4551294440,-590882299,2021-05-17
1993,,283_4551294432_CACEIS,1859496754,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496754,1859496754,4551294440,-590882299,2021-05-17
1994,,121_4551294437_CACEIS,1859497191,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497191,1859497191,4551294440,-590882299,2021-05-17
1995,,324_4551294430_CACEIS,1859495965,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495965,1859495965,4551294440,-590882299,2021-05-17
1996,,121_4551294436_CACEIS,1859496943,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496943,1859496943,4551294440,-590882299,2021-05-17
1997,,283_4551294430_CACEIS,1859495904,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495904,1859495904,4551294440,-590882299,2021-05-17
1998,,127_4551294439_CACEIS,1859498204,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498204,1859498204,4551294440,-590882299,2021-05-17
1999,,121_4551294432_CACEIS,1859496624,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496624,1859496624,4551294440,-590882299,2021-05-17
2000,,127_4551294438_CACEIS,1859497817,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497817,1859497817,4551294440,-590882299,2021-05-17
2001,,121_4551294430_CACEIS,1859496012,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496012,1859496012,4551294440,-590882299,2021-05-17
2002,,82_4551294440_CACEIS,1859498541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498541,1859498541,4551294440,-590882299,2021-05-17
2003,,82_4551294439_CACEIS,1859497984,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497984,1859497984,4551294440,-590882299,2021-05-17
2004,,82_4551294438_CACEIS,1859497587,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497587,1859497587,4551294440,-590882299,2021-05-17
2005,,82_4551294437_CACEIS,1859497195,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497195,1859497195,4551294440,-590882299,2021-05-17
2006,,82_4551294436_CACEIS,1859496921,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496921,1859496921,4551294440,-590882299,2021-05-17
2007,,82_4551294432_CACEIS,1859496604,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496604,1859496604,4551294440,-590882299,2021-05-17
2008,,82_4551294430_CACEIS,1859495866,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495866,1859495866,4551294440,-590882299,2021-05-17
2009,,213_4551294440_CACEIS,1859498542,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498542,1859498542,4551294440,-590882299,2021-05-17
2010,,213_4551294439_CACEIS,1859498115,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498115,1859498115,4551294440,-590882299,2021-05-17
2011,,213_4551294438_CACEIS,1859497656,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497656,1859497656,4551294440,-590882299,2021-05-17
2012,,213_4551294437_CACEIS,1859497262,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497262,1859497262,4551294440,-590882299,2021-05-17
2013,,45_4551294440_CACEIS,1859498543,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498543,1859498543,4551294440,-590882299,2021-05-17
2014,,213_4551294436_CACEIS,1859497068,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497068,1859497068,4551294440,-590882299,2021-05-17
2015,,213_4551294430_CACEIS,1859495805,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495805,1859495805,4551294440,-590882299,2021-05-17
2016,,213_4551294432_CACEIS,1859496636,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496636,1859496636,4551294440,-590882299,2021-05-17
2017,,45_4551294439_CACEIS,1859497910,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497910,1859497910,4551294440,-590882299,2021-05-17
2018,,45_4551294438_CACEIS,1859497620,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497620,1859497620,4551294440,-590882299,2021-05-17
2019,,45_4551294437_CACEIS,1859497186,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497186,1859497186,4551294440,-590882299,2021-05-17
2020,,45_4551294436_CACEIS,1859496893,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496893,1859496893,4551294440,-590882299,2021-05-17
2021,,45_4551294432_CACEIS,1859496541,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496541,1859496541,4551294440,-590882299,2021-05-17
2022,,45_4551294430_CACEIS,1859495823,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495823,1859495823,4551294440,-590882299,2021-05-17
2023,,205_4551294440_CACEIS,1859498544,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498544,1859498544,4551294440,-590882299,2021-05-17
2024,,205_4551294439_CACEIS,1859497966,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497966,1859497966,4551294440,-590882299,2021-05-17
2025,,205_4551294438_CACEIS,1859497648,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497648,1859497648,4551294440,-590882299,2021-05-17
2026,,205_4551294437_CACEIS,1859497459,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497459,1859497459,4551294440,-590882299,2021-05-17
2027,,262_4551294440_CACEIS,1859498545,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498545,1859498545,4551294440,-590882299,2021-05-17
2028,,205_4551294436_CACEIS,1859497075,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497075,1859497075,4551294440,-590882299,2021-05-17
2029,,205_4551294432_CACEIS,1859496559,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496559,1859496559,4551294440,-590882299,2021-05-17
2030,,262_4551294439_CACEIS,1859497919,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497919,1859497919,4551294440,-590882299,2021-05-17
2031,,205_4551294430_CACEIS,1859495887,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859495887,1859495887,4551294440,-590882299,2021-05-17
2032,,262_4551294438_CACEIS,1859497819,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497819,1859497819,4551294440,-590882299,2021-05-17
2033,,262_4551294437_CACEIS,1859497235,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497235,1859497235,4551294440,-590882299,2021-05-17
2034,,262_4551294436_CACEIS,1859497094,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859497094,1859497094,4551294440,-590882299,2021-05-17
2035,,262_4551294432_CACEIS,1859496712,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496712,1859496712,4551294440,-590882299,2021-05-17
2036,,262_4551294430_CACEIS,1859496041,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859496041,1859496041,4551294440,-590882299,2021-05-17
2037,,316_4551294440_CACEIS,1859498546,OB,OB,No-pair,fx wire,Caceis booked the fx wire for SD 2021-05-17. Integrata yet to book,1859498546,1859498546,4551294440,-590882299,2021-05-17
