,Side1_UniqueIds,Side0_UniqueIds,Predicted_Status,Predicted_action,PredictedCategory,PredictedComment,TaskID,SourceCombinationCode,BusinessDate,BreakID,Final_predicted_break,ML_flag,SetupID,probability_No_pair,probability_UMB,probability_UMR,probability_UMT,ReconSetupName,ClientShortCode,CreatedDate,ActionType,ActionTypeCode
377,65_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769641,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
378,162_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772900,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
379,166_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769713,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
380,14_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769665,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
381,3_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877342,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
382,5_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922463,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
383,4_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744549,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
384,158_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772865,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
385,155_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769723,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
386,94_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897214,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
387,163_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772915,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
388,188_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772883,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
389,41_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897196,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
390,37_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904904,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
391,118_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-16-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744551,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
392,41_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904901,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
393,65_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877339,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
394,166_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772921,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
395,187_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769675,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
396,167_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772925,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
397,67_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769677,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
398,67_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772869,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
399,92_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744532,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
400,118_2491426014_UBS,,OB,No-pair,proceeds trade settlement,UBS  booked the proceeds trade settlement transaction for SD 07-08-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877333,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
401,13_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904910,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
402,68_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772891,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
403,57_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769728,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
404,5_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769679,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
405,,101_2491400067_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 06-23-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772779,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
406,9_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897221,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
407,80_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904909,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
408,32_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772889,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
409,161_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769660,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
410,9_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772844,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
411,68_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769683,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
412,54_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772879,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
413,9_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922455,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
414,5_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877327,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
415,55_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769715,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
416,67_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877341,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
417,191_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772866,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
418,9_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769722,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
419,51_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877367,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
420,64_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769717,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
421,78_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904899,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
422,8_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772916,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
423,85_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904855,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
424,5_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772884,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
425,,53_2491430061_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-15-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904886,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
426,53_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877369,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
427,32_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769689,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
428,10_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769648,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
429,8_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897220,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
430,152_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772926,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
431,65_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772919,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
432,47_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922464,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
433,233_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-23-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772890,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
434,120_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877349,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
435,94_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904914,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
436,90_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772870,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
437,48_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877325,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
438,49_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877319,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
439,159_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772876,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
440,39_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904769,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
441,13_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769656,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
442,9_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904898,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
443,36_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904900,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
444,77_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904891,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
445,119_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-16-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744553,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
446,,10_2491430081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922443,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
447,4_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904905,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
448,152_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769704,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
449,159_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769651,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
450,244_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772920,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
451,,9_2491430081_Integrata,OB,No-pair,proceeds trade settlement,Integrata booked the proceeds trade settlement transaction for SD 07-16-2021. UBS  yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922447,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
452,10_2491400027_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859744544,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
453,55_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877338,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
454,3_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772863,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
455,3_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904895,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
456,81_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904911,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
457,105_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877335,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
458,3_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922456,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
459,64_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-30-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877345,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
460,58_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769696,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
461,10_2491430061_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859904907,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
462,192_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-22-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772848,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
463,43_2491426014_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877358,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
464,156_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769645,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
465,15_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922460,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
466,38_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897191,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
467,41_2491426014_UBS,,OB,No-pair,proceeds trade settlement,UBS  booked the proceeds trade settlement transaction for SD 07-08-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877352,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
468,37_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-15-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922446,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
469,104_2491426014_UBS,,OB,No-pair,proceeds trade settlement,UBS  booked the proceeds trade settlement transaction for SD 07-09-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859877197,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
470,61_2491400081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859772881,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
471,78_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-14-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897197,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
472,100_2491430049_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-13-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859897226,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
473,8_2491400067_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 06-21-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859769709,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
474,46_2491430081_UBS,,OB,No-pair,wire,UBS  booked the wire transaction for SD 07-16-2021. Integrata yet to book.,2491430081,393227302,2021-07-14 00:00:00+00:00,1859922471,,ML,249,,,,,Lombard Cash Recon,Lombard,2021-07-24 00:00:00+00:00,COMMENT,3
